"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"614","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-21 20:31:34,FALSE,NA,"921836379008626690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marieproia",106,TRUE,FALSE,NA,NA
"615","FoxFakeNews Trivial compared to Americans with free access to guns killing innocent people",FALSE,0,"FoxNews",2017-10-21 20:30:57,TRUE,"921830699149217792","921836222737190912","1367531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seamana",0,FALSE,FALSE,NA,NA
"616","Such a brave lady Im in awe GunControlNow gunskill nra GOP",FALSE,0,"gunsdownamerica",2017-10-21 20:30:28,FALSE,"921016887097540608","921836104923348994","768892734220349440","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CuteCubanChick",0,FALSE,FALSE,NA,NA
"617","new report Florida West Palm Beach guncontrolnow",FALSE,1,NA,2017-10-21 20:26:20,FALSE,NA,"921835060948500480",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"618","Beautiful lady Your sons passing will never be in vain because of you Give",FALSE,1,"gunsdownamerica",2017-10-21 20:25:39,TRUE,"921016887097540608","921834890680852481","768892734220349440","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CuteCubanChick",0,FALSE,FALSE,NA,NA
"619","and Stop selling MurderInsurance for the GunControlNow GUNviolence OurRevolution",FALSE,0,NA,2017-10-21 20:22:38,FALSE,NA,"921834132522651648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kevingriff18",0,FALSE,FALSE,NA,NA
"620","YAWN If you dont like it LEAVE Welcome to the real world where A rights are u",FALSE,0,"samswey",2017-10-21 20:21:47,TRUE,"921395742622781440","921833918843691008","791077327","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theeldestlow",0,FALSE,FALSE,NA,NA
"621","YOU MADE KELLY A LIAR thAmemdmentNow GunControlNow TheResistance LockFlynnUp",FALSE,0,"realDonaldTrump",2017-10-21 20:17:23,FALSE,"921829947093733376","921832810675130368","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tlogan5454",0,FALSE,FALSE,NA,NA
"622","Retweetfest If u tweet this link out in the next hour well retweet you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 20:12:43,FALSE,NA,"921831635317698560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2017Tough",1217,TRUE,FALSE,NA,NA
"623","Any backing for GunControlNow Time to avoid this from happening EVER again",FALSE,0,"SenateGOP",2017-10-21 20:12:24,FALSE,"921814114854494208","921831555244453890","14344823","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","denisesaturn",0,FALSE,FALSE,NA,NA
"624","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-21 20:12:17,FALSE,NA,"921831525141716993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stickarmz",106,TRUE,FALSE,NA,NA
"625","report Massachusetts Boston guncontrolnow",FALSE,0,NA,2017-10-21 20:11:19,FALSE,NA,"921831285802270720",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"626","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-21 20:09:52,FALSE,NA,"921830918146416641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carloshzuniga",106,TRUE,FALSE,NA,NA
"627","What am I gonna do without my NRATV GunControlNow   Scott Dworkin funder October",FALSE,1,NA,2017-10-21 20:08:13,FALSE,NA,"921830503711432704",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Anti_DJTrump",0,FALSE,FALSE,NA,NA
"628","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-21 20:07:04,FALSE,NA,"921830214438739968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Triggered22",106,TRUE,FALSE,NA,NA
"629","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-21 20:05:59,FALSE,NA,"921829939913076737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheDemCoalition",106,TRUE,FALSE,NA,NA
"630","GunControlNow",FALSE,2,NA,2017-10-21 20:00:09,FALSE,NA,"921828474368806914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ubetcha24",0,FALSE,FALSE,NA,NA
"631","GunControlNow",FALSE,0,NA,2017-10-21 19:59:48,FALSE,NA,"921828386019860481",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CherokeeNative3",13,TRUE,FALSE,NA,NA
"632","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-21 19:59:44,FALSE,NA,"921828369678946304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcylauren",106,TRUE,FALSE,NA,NA
"633","And how much money did you give his cabinet to shut their mouths even after Las Vegas you can",FALSE,0,"NRATV",2017-10-21 19:58:09,TRUE,"921390510576562176","921827971387797504","17564591","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","badboymoviestar",0,FALSE,FALSE,NA,NA
"634","report Florida West Palm Beach guncontrolnow",FALSE,1,NA,2017-10-21 19:56:19,FALSE,NA,"921827510517628928",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"635","shot dead in Chicago this wk GunControlNow crowdsilent out there every day teaching safetyampresponsibility",FALSE,0,NA,2017-10-21 19:53:07,FALSE,NA,"921826705492381696",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","NY1Patriot",12,TRUE,FALSE,NA,NA
"636","GunControlNow",FALSE,0,NA,2017-10-21 19:52:27,FALSE,NA,"921826534142431233",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReneeArnett",13,TRUE,FALSE,NA,NA
"637","Sorry A bot like you can t vote Tell Putin he s a",FALSE,0,"RiverRider128",2017-10-21 19:49:04,TRUE,"921560692091650053","921825683881578496","801223466426966016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Plano_Dad",0,FALSE,FALSE,NA,NA
"638","To all who tweet GunControlNow the weapon used was full auto which has been banned sinc",FALSE,0,NA,2017-10-21 19:48:19,FALSE,NA,"921825495775264768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeeGR8whiteluvr",12,TRUE,FALSE,NA,NA
"639","GunControlNow NRATerrorism",FALSE,0,NA,2017-10-21 19:47:47,FALSE,NA,"921825363138875394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pamelakivett",0,FALSE,FALSE,NA,NA
"640","So All we need for gun control is to have General Kelly to call for it because its inappropriate to ques",FALSE,0,NA,2017-10-21 19:47:26,TRUE,NA,"921825273246466049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HappiJason",0,FALSE,FALSE,NA,NA
"641","GunControlNow",FALSE,0,NA,2017-10-21 19:37:03,FALSE,NA,"921822658517458944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GiGicmka",13,TRUE,FALSE,NA,NA
"642","Absolutely StopTheNRALobby EndGunViolenceNow GunSense GunControlNow",FALSE,0,NA,2017-10-21 19:35:48,FALSE,NA,"921822344494112770",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Irrefutable__",1,TRUE,FALSE,NA,NA
"643","MT GOP official is Karen Marshall a real piece of shit Put your guns up Never shoot anyone This mentality is the",FALSE,4,NA,2017-10-21 19:33:52,TRUE,NA,"921821857787019264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TMDILL1",5,FALSE,FALSE,NA,NA
"644","killed in Vegas mass shooting Big news amp rightly so killed in gun violence in the US in the last hours Crickets GunControlNow",FALSE,112,NA,2017-10-21 19:32:31,FALSE,NA,"921821517729628161",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","goingglocal",73,FALSE,FALSE,NA,NA
"645","Absolutely StopTheNRALobby EndGunViolenceNow GunSense GunControlNow",FALSE,2,NA,2017-10-21 19:28:06,FALSE,NA,"921820406859882497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1fritiof",1,FALSE,FALSE,NA,NA
"646","GunControlNow",FALSE,0,NA,2017-10-21 19:23:45,FALSE,NA,"921819315074162688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","B52Malmet",13,TRUE,FALSE,NA,NA
"647","gunsense GunControlNow GunControl Stop the carnage perpetrated mostly by WHITE MEN",FALSE,0,NA,2017-10-21 19:22:18,FALSE,NA,"921818948986908674",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reedsrx",0,FALSE,FALSE,NA,NA
"648","Is this the America we ve made great again MAGA America ITMFA GunControlNow",FALSE,0,NA,2017-10-21 19:11:09,FALSE,NA,"921816142838161409",NA,"<a href=""https://en.wikipedia.org/wiki/Impeachment_in_the_United_States"" rel=""nofollow"">TestBotITMFA</a>","jpw643",1,TRUE,FALSE,NA,NA
"649","The weapon a modified grenade launcher with foam bullets Gets the job done without killing someone guncontrolnow",FALSE,0,NA,2017-10-21 19:05:07,FALSE,NA,"921814622323298304",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ffang_nyc",0,FALSE,FALSE,NA,NA
"650","I was able to walk in the gun store amp get this with no background check This country is sick GunControlNow",FALSE,0,NA,2017-10-21 19:02:09,FALSE,NA,"921813878627033088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ulandaulanda",7,TRUE,FALSE,NA,NA
"651","Didnt think so TrumpRussia GOPRussia GunControlNow",FALSE,0,"santo_aol",2017-10-21 18:56:10,FALSE,"921812305347842048","921812371252932608","2195534536","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","santo_aol",0,FALSE,FALSE,NA,NA
"652","WTF do you only have the guts when its a woman youre tormenting R U not man enough",FALSE,0,"SocialPowerOne1",2017-10-21 18:55:54,TRUE,"921546876360458240","921812305347842048","1381088924","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","santo_aol",0,FALSE,FALSE,NA,NA
"653","Is this the America we ve made great again MAGA America ITMFA GunControlNow",FALSE,0,NA,2017-10-21 18:53:47,FALSE,NA,"921811772746665985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mattybocktweets",1,FALSE,FALSE,NA,NA
"654","report guncontrolnow",FALSE,0,NA,2017-10-21 18:51:39,FALSE,NA,"921811234017759233",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"655","And why does Detroit still have contaminated water TrumpRussia GOPRussia GunControlNow",FALSE,0,"Lnnie",2017-10-21 18:50:53,FALSE,"921779171470098433","921811043533443073","45381821","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","santo_aol",0,FALSE,FALSE,NA,NA
"656","Would a bullet tax help deter mass shootings They estimated rounds per second in Vegas GunControlNow",FALSE,0,"SenWarren",2017-10-21 18:48:17,FALSE,NA,"921810388412456961","970207298","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Audsidol",0,FALSE,FALSE,NA,NA
"657","Were waiting and were out of patience and GMGunControlNow GunControlNow",FALSE,0,NA,2017-10-21 18:47:39,FALSE,NA,"921810227644813313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrayMattersTwit",4,TRUE,FALSE,NA,NA
"658","report guncontrolnow",FALSE,0,NA,2017-10-21 18:46:19,FALSE,NA,"921809892079554561",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"659","GunControlNow",FALSE,0,NA,2017-10-21 18:37:57,FALSE,NA,"921807788514344960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","w55unicorn",13,TRUE,FALSE,NA,NA
"660","GunControlNow",FALSE,0,NA,2017-10-21 18:36:55,FALSE,NA,"921807528056500226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zen_Soul",13,TRUE,FALSE,NA,NA
"661","opened State Council w seconds of silence to honor the human beings killed in Las Vegas GunControlNow",FALSE,0,NA,2017-10-21 18:33:46,FALSE,NA,"921806733168615424",NA,"<a href=""http://www.kenneth-tran.com"" rel=""nofollow"">pythonkbt</a>","XSLasvegas_Ken",1,TRUE,FALSE,NA,NA
"662","report Florida Jacksonville guncontrolnow",FALSE,0,NA,2017-10-21 18:31:19,FALSE,NA,"921806116538978304",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"663","I think a lot of white ppl got Rep Wilson and Maxine Waters mixed up TheResistance thammendment GunControlNow",FALSE,0,"politicususa",2017-10-21 18:28:37,FALSE,"921783288246697984","921805439255437312","14792049","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tlogan5454",0,FALSE,FALSE,NA,NA
"664","GunControlNow Cmon Rubio stop being such a FakeChristian do something for America GiveBackNRAMoney",FALSE,0,"marcorubio",2017-10-21 18:23:40,FALSE,"920733997944229889","921804192724987904","15745368","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"665","is one of the biggest hypocrites when talking about faith GiveBackNRAMoney We want GunControlNow no",FALSE,0,"marcorubio",2017-10-21 18:23:26,TRUE,NA,"921804135598567424","15745368","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"666","GunControlNow Cmon Rubio stop being such a FakeChristian do s",FALSE,0,"JennaBrowder",2017-10-21 18:22:11,TRUE,"920739862042603521","921803819243196417","202200137","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"667","GunControlNow Cmon Rubio stop being such a FakeChristian",FALSE,0,"ricardorossello",2017-10-21 18:22:01,TRUE,"921007119704367104","921803779472797696","80013913","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"668","GunControlNow Cmon Rubio stop being such a FakeChristian do something for America GiveBackNRAMoney",FALSE,0,"SenateCloakroom",2017-10-21 18:21:50,FALSE,"921102668432576513","921803731666112513","372837125","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"669","GunControlNow Cmon Rubio stop being such a FakeChristian do something for America GiveBackNRAMoney",FALSE,0,"SenRubioPress",2017-10-21 18:21:39,FALSE,"921133296058339330","921803684811542528","229966028","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"670","GunControlNow Cmon Rubio stop being such a FakeChristian do something for America GiveBackNRAMoney",FALSE,0,"SenRubioPress",2017-10-21 18:21:33,FALSE,"921149072853135360","921803660442693632","229966028","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"671","GunControlNow Cmon Rubio stop being such a FakeChristian do something for America GiveBackNRAMoney",FALSE,0,"SenRubioPress",2017-10-21 18:21:27,FALSE,"921407302296580098","921803635557912576","229966028","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"672","GunControlNow Cmon Rubio stop being such a FakeChristian do something for America GiveBackNRAMoney",FALSE,0,"SenRubioPress",2017-10-21 18:21:18,FALSE,"921411605870645248","921803598387994625","229966028","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"673","GunControlNow Cmon Rubio stop being such a FakeChristian do something f",FALSE,0,"ricardorossello",2017-10-21 18:20:38,TRUE,"921007119704367104","921803430246715393","80013913","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"674","GunControlNow Cmon Rubio stop being such a FakeChristian do something for America GiveBackNRAMoney",FALSE,0,"ReaganBattalion",2017-10-21 18:20:28,FALSE,"921017247736483840","921803389213794305","4429709805","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"675","GunControlNow Cmon Rubio stop being such a FakeChristian do something for America GiveBackNRAMoney",FALSE,0,"marcorubio",2017-10-21 18:20:23,FALSE,"921042703453966336","921803365666959361","15745368","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"676","Stop celebrating Just let me your Trumpcare garden party amendmentnow GunControlNow",FALSE,0,"realDonaldTrump",2017-10-21 18:20:18,TRUE,"921780758372642816","921803343714013185","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tlogan5454",0,FALSE,FALSE,NA,NA
"677","GunControlNow Cmon Rubio stop being such a FakeChristian do something for",FALSE,0,"marcorubio",2017-10-21 18:20:18,TRUE,"921042796806574080","921803343659438086","15745368","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"678","GunControlNow Cmon Rubio stop being such a FakeChristian do something for America GiveBackNRAMoney",FALSE,0,"marcorubio",2017-10-21 18:20:06,FALSE,"921507864673439744","921803294342828032","15745368","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"679","GunControlNow Cmon Rubio stop being such a FakeChristian do something for America GiveBackNRAMoney",FALSE,0,"marcorubio",2017-10-21 18:20:00,FALSE,"921348218818097152","921803269940350976","15745368","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MH561",0,FALSE,FALSE,NA,NA
"680","not you m GunControlNow ImpeachTrum",FALSE,0,NA,2017-10-21 18:16:50,FALSE,NA,"921802472766754816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lasramisteriosa",3,TRUE,FALSE,NA,NA
"681","GunControlNow",FALSE,0,"NRATV",2017-10-21 18:06:19,FALSE,"921390510576562176","921799826936868864","17564591","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BAHeits",0,FALSE,FALSE,NA,NA
"682","not you m GunControlNow ImpeachTrum",FALSE,0,NA,2017-10-21 18:05:11,FALSE,NA,"921799539329204226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarbaraMain07",3,TRUE,FALSE,NA,NA
"683","opened State Council w seconds of silence to honor the human beings killed in Las Vegas GunControlNow",FALSE,0,"WeAreCTA",2017-10-21 18:00:07,FALSE,NA,"921798265229709312","56767953","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UESFVP",1,FALSE,FALSE,NA,NA
"684","this blood is on your hands dotherightthing protectourchildren GunControlNow",FALSE,0,"NRA",2017-10-21 18:00:03,FALSE,NA,"921798248565575682","21829541","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toddlinsley",0,FALSE,FALSE,NA,NA
"685","not you m GunControlNow ImpeachTrum",FALSE,0,NA,2017-10-21 17:52:53,FALSE,NA,"921796447690985472",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Monkey64184351",3,TRUE,FALSE,NA,NA
